full_time;mid_price
-2_530400;2065.0
-2_530500;2064.5
-2_530600;2064.0
-2_530700;2064.5
-2_530800;2065.5
-2_530900;2065.0
-2_531000;2065.5
-2_531100;2066.5
-2_531200;2067.0
-2_531300;2066.5
-2_531400;2067.5
-2_531500;2067.0
-2_531600;2068.5
-2_531700;2069.0
-2_531800;2070.5
-2_531900;2070.5
-2_532000;2071.5
-2_532100;2070.5
-2_532200;2070.5
-2_532300;2069.5
-2_532400;2067.5
-2_532500;2069.0
-2_532600;2069.0
-2_532700;2069.0
-2_532800;2071.5
-2_532900;2070.5
-2_533000;2069.5
-2_533100;2070.0
-2_533200;2071.5
-2_533300;2071.5
-2_533400;2069.5
-2_533500;2069.5
-2_533600;2069.0
-2_533700;2067.0
-2_533800;2067.5
-2_533900;2068.0
-2_534000;2067.0
-2_534100;2067.5
-2_534200;2068.5
-2_534300;2069.5
-2_534400;2070.5
-2_534500;2069.5
-2_534600;2068.5
-2_534700;2067.5
-2_534800;2069.5
-2_534900;2069.0
-2_535000;2068.5
-2_535100;2069.5
-2_535200;2069.5
-2_535300;2071.5
-2_535400;2071.5
-2_535500;2070.5
-2_535600;2070.5
-2_535700;2069.5
-2_535800;2069.5
-2_535900;2070.0
-2_536000;2068.5
-2_536100;2071.5
-2_536200;2071.5
-2_536300;2070.5
-2_536400;2071.5
-2_536500;2073.0
-2_536600;2071.5
-2_536700;2071.5
-2_536800;2070.5
-2_536900;2071.5
-2_537000;2070.5
-2_537100;2071.0
-2_537200;2072.0
-2_537300;2070.5
-2_537400;2070.5
-2_537500;2071.0
-2_537600;2071.5
-2_537700;2071.0
-2_537800;2071.0
-2_537900;2071.5
-2_538000;2070.0
-2_538100;2068.5
-2_538200;2068.5
-2_538300;2068.5
-2_538400;2068.5
-2_538500;2067.5
-2_538600;2067.5
-2_538700;2067.5
-2_538800;2069.5
-2_538900;2069.5
-2_539000;2069.0
-2_539100;2068.0
-2_539200;2068.0
-2_539300;2069.5
-2_539400;2068.0
-2_539500;2070.5
-2_539600;2069.5
-2_539700;2069.5
-2_539800;2069.0
-2_539900;2069.0
-2_540000;2070.0
-2_540100;2069.0
-2_540200;2070.5
-2_540300;2071.5
-2_540400;2071.5
-2_540500;2071.0
-2_540600;2074.0
-2_540700;2072.0
-2_540800;2073.5
-2_540900;2070.5
-2_541000;2071.5
-2_541100;2070.5
-2_541200;2068.5
-2_541300;2071.0
-2_541400;2071.5
-2_541500;2069.0
-2_541600;2068.0
-2_541700;2066.0
-2_541800;2068.0
-2_541900;2065.0
-2_542000;2066.5
-2_542100;2067.5
-2_542200;2065.5
-2_542300;2065.5
-2_542400;2065.5
-2_542500;2064.5
-2_542600;2063.5
-2_542700;2064.5
-2_542800;2065.5
-2_542900;2066.5
-2_543000;2065.5
-2_543100;2065.5
-2_543200;2064.5
-2_543300;2064.5
-2_543400;2063.0
-2_543500;2063.5
-2_543600;2064.5
-2_543700;2061.0
-2_543800;2059.5
-2_543900;2064.0
-2_544000;2064.5
-2_544100;2063.5
-2_544200;2061.5
-2_544300;2047.5
-2_544400;2048.5
-2_544500;2044.5
-2_544600;2045.0
-2_544700;2045.5
-2_544800;2043.0
-2_544900;2044.0
-2_545000;2044.5
-2_545100;2044.5
-2_545200;2044.5
-2_545300;2044.0
-2_545400;2043.5
-2_545500;2044.5
-2_545600;2044.5
-2_545700;2043.0
-2_545800;2042.5
-2_545900;2043.0
-2_546000;2042.0
-2_546100;2043.0
-2_546200;2043.5
-2_546300;2042.5
-2_546400;2042.5
-2_546500;2043.5
-2_546600;2041.5
-2_546700;2040.5
-2_546800;2041.5
-2_546900;2044.0
-2_547000;2042.5
-2_547100;2041.0
-2_547200;2039.5
-2_547300;2039.5
-2_547400;2040.5
-2_547500;2040.0
-2_547600;2042.5
-2_547700;2040.5
-2_547800;2040.5
-2_547900;2040.0
-2_548000;2041.5
-2_548100;2042.5
-2_548200;2043.5
-2_548300;2041.0
-2_548400;2040.0
-2_548500;2040.5
-2_548600;2040.5
-2_548700;2041.5
-2_548800;2042.0
-2_548900;2041.0
-2_549000;2040.5
-2_549100;2040.5
-2_549200;2040.5
-2_549300;2042.5
-2_549400;2043.5
-2_549500;2043.0
-2_549600;2044.5
-2_549700;2044.5
-2_549800;2045.0
-2_549900;2044.5
-2_550000;2041.5
-2_550100;2042.5
-2_550200;2043.0
-2_550300;2042.0
-2_550400;2044.5
-2_550500;2045.5
-2_550600;2046.5
-2_550700;2044.5
-2_550800;2044.5
-2_550900;2044.5
-2_551000;2044.5
-2_551100;2045.0
-2_551200;2047.0
-2_551300;2043.0
-2_551400;2045.5
-2_551500;2044.0
-2_551600;2045.0
-2_551700;2043.0
-2_551800;2042.0
-2_551900;2041.5
-2_552000;2040.0
-2_552100;2040.5
-2_552200;2042.0
-2_552300;2042.5
-2_552400;2043.5
-2_552500;2043.5
-2_552600;2045.5
-2_552700;2040.0
-2_552800;2041.5
-2_552900;2043.0
-2_553000;2044.5
-2_553100;2042.5
-2_553200;2043.0
-2_553300;2043.5
-2_553400;2042.0
-2_553500;2037.5
-2_553600;2037.5
-2_553700;2034.5
-2_553800;2031.0
-2_553900;2029.0
-2_554000;2027.0
-2_554100;2025.0
-2_554200;2027.0
-2_554300;2026.5
-2_554400;2026.5
-2_554500;2026.0
-2_554600;2026.5
-2_554700;2027.5
-2_554800;2028.0
-2_554900;2029.5
-2_555000;2030.5
-2_555100;2032.0
-2_555200;2032.0
-2_555300;2031.5
-2_555400;2033.5
-2_555500;2035.5
-2_555600;2034.0
-2_555700;2031.5
-2_555800;2033.5
-2_555900;2033.5
-2_556000;2032.0
-2_556100;2032.5
-2_556200;2032.0
-2_556300;2031.5
-2_556400;2031.5
-2_556500;2032.0
-2_556600;2031.5
-2_556700;2032.5
-2_556800;2035.5
-2_556900;2033.0
-2_557000;2034.0
-2_557100;2034.0
-2_557200;2034.0
-2_557300;2034.5
-2_557400;2034.5
-2_557500;2033.0
-2_557600;2036.5
-2_557700;2033.5
-2_557800;2034.5
-2_557900;2035.0
-2_558000;2036.0
-2_558100;2036.5
-2_558200;2036.5
-2_558300;2036.5
-2_558400;2036.0
-2_558500;2036.0
-2_558600;2037.5
-2_558700;2034.5
-2_558800;2034.5
-2_558900;2033.5
-2_559000;2035.5
-2_559100;2034.0
-2_559200;2032.5
-2_559300;2032.0
-2_559400;2031.0
-2_559500;2032.5
-2_559600;2033.5
-2_559700;2033.0
-2_559800;2034.0
-2_559900;2034.5
-2_560000;2090.5
-2_560100;2091.5
-2_560200;2087.0
-2_560300;2101.5
-2_560400;2104.5
-2_560500;2094.5
-2_560600;2090.0
-2_560700;2085.5
-2_560800;2086.0
-2_560900;2084.5
-2_561000;2074.0
-2_561100;2070.5
-2_561200;2071.5
-2_561300;2094.0
-2_561400;2097.5
-2_561500;2106.0
-2_561600;2100.5
-2_561700;2087.5
-2_561800;2083.5
-2_561900;2088.0
-2_562000;2082.5
-2_562100;2086.5
-2_562200;2104.5
-2_562300;2122.5
-2_562400;2125.5
-2_562500;2133.5
-2_562600;2129.5
-2_562700;2124.0
-2_562800;2128.5
-2_562900;2130.5
-2_563000;2129.0
-2_563100;2137.0
-2_563200;2133.0
-2_563300;2136.5
-2_563400;2143.5
-2_563500;2140.0
-2_563600;2136.0
-2_563700;2132.0
-2_563800;2117.5
-2_563900;2115.5
-2_564000;2111.0
-2_564100;2092.5
-2_564200;2079.0
-2_564300;2086.5
-2_564400;2084.0
-2_564500;2086.5
-2_564600;2084.5
-2_564700;2093.5
-2_564800;2099.5
-2_564900;2092.0
-2_565000;2090.0
-2_565100;2087.5
-2_565200;2094.0
-2_565300;2094.5
-2_565400;2095.5
-2_565500;2097.0
-2_565600;2091.5
-2_565700;2090.5
-2_565800;2088.5
-2_565900;2091.5
-2_566000;2091.5
-2_566100;2093.5
-2_566200;2093.0
-2_566300;2093.5
-2_566400;2089.0
-2_566500;2084.0
-2_566600;2085.0
-2_566700;2079.0
-2_566800;2085.0
-2_566900;2081.0
-2_567000;2077.5
-2_567100;2073.5
-2_567200;2074.0
-2_567300;2071.5
-2_567400;2070.0
-2_567500;2071.5
-2_567600;2071.0
-2_567700;2068.0
-2_567800;2065.0
-2_567900;2063.5
-2_568000;2054.0
-2_568100;2040.0
-2_568200;2036.5
-2_568300;2049.5
-2_568400;2055.5
-2_568500;2058.5
-2_568600;2058.5
-2_568700;2056.0
-2_568800;2055.5
-2_568900;2056.5
-2_569000;2056.0
-2_569100;2048.0
-2_569200;2051.0
-2_569300;2053.0
-2_569400;2055.5
-2_569500;2057.5
-2_569600;2057.0
-2_569700;2058.5
-2_569800;2058.0
-2_569900;2057.0
-2_570000;2060.5
-2_570100;2060.5
-2_570200;2063.0
-2_570300;2063.0
-2_570400;2063.5
-2_570500;2065.0
-2_570600;2065.5
-2_570700;2064.5
-2_570800;2064.0
-2_570900;2072.0
-2_571000;2073.0
-2_571100;2074.5
-2_571200;2079.5
-2_571300;2079.5
-2_571400;2080.5
-2_571500;2081.5
-2_571600;2078.5
-2_571700;2074.5
-2_571800;2072.0
-2_571900;2070.5
-2_572000;2072.5
-2_572100;2068.5
-2_572200;2070.5
-2_572300;2066.0
-2_572400;2065.0
-2_572500;2062.0
-2_572600;2062.5
-2_572700;2062.0
-2_572800;2067.5
-2_572900;2068.5
-2_573000;2064.0
-2_573100;2062.0
-2_573200;2061.5
-2_573300;2066.5
-2_573400;2063.5
-2_573500;2062.0
-2_573600;2065.0
-2_573700;2064.5
-2_573800;2065.5
-2_573900;2068.0
-2_574000;2066.5
-2_574100;2063.5
-2_574200;2064.0
-2_574300;2065.0
-2_574400;2066.0
-2_574500;2064.5
-2_574600;2063.5
-2_574700;2065.0
-2_574800;2065.0
-2_574900;2068.5
-2_575000;2067.5
-2_575100;2068.5
-2_575200;2067.5
-2_575300;2065.0
-2_575400;2067.0
-2_575500;2066.5
-2_575600;2066.0
-2_575700;2067.5
-2_575800;2066.5
-2_575900;2065.5
-2_576000;2062.5
-2_576100;2057.5
-2_576200;2062.5
-2_576300;2064.0
-2_576400;2064.5
-2_576500;2061.0
-2_576600;2064.0
-2_576700;2068.0
-2_576800;2064.0
-2_576900;2066.0
-2_577000;2065.5
-2_577100;2066.0
-2_577200;2063.5
-2_577300;2063.5
-2_577400;2063.5
-2_577500;2064.5
-2_577600;2065.0
-2_577700;2064.5
-2_577800;2066.5
-2_577900;2068.0
-2_578000;2068.0
-2_578100;2067.5
-2_578200;2067.5
-2_578300;2068.0
-2_578400;2069.0
-2_578500;2071.5
-2_578600;2070.0
-2_578700;2072.5
-2_578800;2072.0
-2_578900;2072.5
-2_579000;2071.0
-2_579100;2069.0
-2_579200;2070.5
-2_579300;2069.5
-2_579400;2068.5
-2_579500;2072.0
-2_579600;2067.0
-2_579700;2070.0
-2_579800;2070.5
-2_579900;2062.5
-2_580000;2063.0
-2_580100;2061.5
-2_580200;2062.5
-2_580300;2064.0
-2_580400;2064.5
-2_580500;2071.5
-2_580600;2070.5
-2_580700;2073.5
-2_580800;2069.0
-2_580900;2066.0
-2_581000;2068.5
-2_581100;2071.5
-2_581200;2072.5
-2_581300;2072.5
-2_581400;2072.0
-2_581500;2074.0
-2_581600;2069.5
-2_581700;2070.0
-2_581800;2072.5
-2_581900;2069.0
-2_582000;2065.5
-2_582100;2067.0
-2_582200;2064.5
-2_582300;2064.0
-2_582400;2062.0
-2_582500;2061.5
-2_582600;2061.5
-2_582700;2062.0
-2_582800;2063.0
-2_582900;2062.5
-2_583000;2062.5
-2_583100;2064.0
-2_583200;2059.5
-2_583300;2060.5
-2_583400;2061.5
-2_583500;2063.0
-2_583600;2061.5
-2_583700;2059.0
-2_583800;2057.5
-2_583900;2059.5
-2_584000;2061.5
-2_584100;2049.0
-2_584200;2049.5
-2_584300;2049.0
-2_584400;2047.5
-2_584500;2048.0
-2_584600;2046.5
-2_584700;2046.5
-2_584800;2048.5
-2_584900;2049.5
-2_585000;2049.5
-2_585100;2049.5
-2_585200;2048.5
-2_585300;2048.5
-2_585400;2049.0
-2_585500;2050.0
-2_585600;2050.0
-2_585700;2050.0
-2_585800;2052.5
-2_585900;2051.5
-2_586000;2050.5
-2_586100;2051.5
-2_586200;2051.0
-2_586300;2051.0
-2_586400;2051.5
-2_586500;2051.0
-2_586600;2051.5
-2_586700;2047.0
-2_586800;2051.0
-2_586900;2052.5
-2_587000;2050.0
-2_587100;2049.5
-2_587200;2050.5
-2_587300;2048.5
-2_587400;2044.0
-2_587500;2045.5
-2_587600;2047.0
-2_587700;2044.5
-2_587800;2043.5
-2_587900;2045.5
-2_588000;2042.0
-2_588100;2044.0
-2_588200;2043.0
-2_588300;2040.5
-2_588400;2042.0
-2_588500;2045.5
-2_588600;2045.5
-2_588700;2044.5
-2_588800;2045.5
-2_588900;2039.5
-2_589000;2040.0
-2_589100;2040.5
-2_589200;2037.5
-2_589300;2038.5
-2_589400;2040.5
-2_589500;2041.5
-2_589600;2041.5
-2_589700;2036.5
-2_589800;2036.0
-2_589900;2036.5
-2_590000;2034.0
-2_590100;2034.5
-2_590200;2035.5
-2_590300;2035.5
-2_590400;2037.5
-2_590500;2038.5
-2_590600;2038.5
-2_590700;2038.0
-2_590800;2038.0
-2_590900;2040.5
-2_591000;2040.5
-2_591100;2039.5
-2_591200;2039.5
-2_591300;2038.5
-2_591400;2038.0
-2_591500;2039.5
-2_591600;2042.5
-2_591700;2041.5
-2_591800;2041.5
-2_591900;2042.5
-2_592000;2039.0
-2_592100;2039.5
-2_592200;2034.5
-2_592300;2037.5
-2_592400;2038.5
-2_592500;2039.0
-2_592600;2041.5
-2_592700;2039.5
-2_592800;2037.5
-2_592900;2038.5
-2_593000;2039.5
-2_593100;2037.0
-2_593200;2036.5
-2_593300;2038.5
-2_593400;2039.0
-2_593500;2041.0
-2_593600;2041.0
-2_593700;2042.5
-2_593800;2042.5
-2_593900;2042.5
-2_594000;2042.5
-2_594100;2045.5
-2_594200;2045.0
-2_594300;2048.0
-2_594400;2048.5
-2_594500;2045.0
-2_594600;2050.0
-2_594700;2049.5
-2_594800;2048.5
-2_594900;2047.0
-2_595000;2049.5
-2_595100;2050.5
-2_595200;2050.0
-2_595300;2052.0
-2_595400;2051.5
-2_595500;2050.5
-2_595600;2048.5
-2_595700;2048.5
-2_595800;2049.0
-2_595900;2050.0
-2_596000;2049.5
-2_596100;2045.5
-2_596200;2046.5
-2_596300;2046.0
-2_596400;2046.5
-2_596500;2046.5
-2_596600;2048.5
-2_596700;2048.5
-2_596800;2049.0
-2_596900;2049.5
-2_597000;2050.5
-2_597100;2050.5
-2_597200;2050.0
-2_597300;2050.5
-2_597400;2049.5
-2_597500;2051.0
-2_597600;2049.0
-2_597700;2048.5
-2_597800;2049.5
-2_597900;2048.5
-2_598000;2047.5
-2_598100;2046.0
-2_598200;2048.5
-2_598300;2046.5
-2_598400;2046.0
-2_598500;2045.0
-2_598600;2045.5
-2_598700;2044.5
-2_598800;2044.0
-2_598900;2046.5
-2_599000;2045.5
-2_599100;2046.5
-2_599200;2046.5
-2_599300;2046.0
-2_599400;2041.5
-2_599500;2042.0
-2_599600;2044.0
-2_599700;2044.5
-2_599800;2046.5
-2_599900;2042.5
-2_600000;2046.5
-2_600100;2044.5
-2_600200;2044.5
-2_600300;2046.5
-2_600400;2046.5
-2_600500;2048.5
-2_600600;2048.0
-2_600700;2049.5
-2_600800;2048.5
-2_600900;2048.5
-2_601000;2046.5
-2_601100;2046.5
-2_601200;2046.5
-2_601300;2047.5
-2_601400;2047.5
-2_601500;2048.5
-2_601600;2051.5
-2_601700;2049.0
-2_601800;2049.0
-2_601900;2048.0
-2_602000;2048.5
-2_602100;2047.5
-2_602200;2049.5
-2_602300;2049.0
-2_602400;2049.0
-2_602500;2048.5
-2_602600;2049.0
-2_602700;2050.0
-2_602800;2053.0
-2_602900;2053.0
-2_603000;2047.5
-2_603100;2053.0
-2_603200;2050.5
-2_603300;2048.5
-2_603400;2051.0
-2_603500;2050.5
-2_603600;2052.0
-2_603700;2046.5
-2_603800;2046.5
-2_603900;2043.5
-2_604000;2042.5
-2_604100;2040.5
-2_604200;2041.5
-2_604300;2044.5
-2_604400;2043.0
-2_604500;2045.0
-2_604600;2045.5
-2_604700;2042.5
-2_604800;2043.5
-2_604900;2042.5
-2_605000;2046.5
-2_605100;2044.0
-2_605200;2045.0
-2_605300;2045.5
-2_605400;2044.5
-2_605500;2043.5
-2_605600;2044.5
-2_605700;2044.5
-2_605800;2043.5
-2_605900;2043.5
-2_606000;2044.0
-2_606100;2043.5
-2_606200;2044.5
-2_606300;2041.0
-2_606400;2043.0
-2_606500;2043.5
-2_606600;2040.0
-2_606700;2039.0
-2_606800;2040.0
-2_606900;2041.5
-2_607000;2041.0
-2_607100;2042.5
-2_607200;2045.5
-2_607300;2046.0
-2_607400;2047.0
-2_607500;2047.5
-2_607600;2046.5
-2_607700;2048.5
-2_607800;2047.5
-2_607900;2049.5
-2_608000;2049.5
-2_608100;2047.5
-2_608200;2047.5
-2_608300;2049.5
-2_608400;2050.5
-2_608500;2051.5
-2_608600;2051.5
-2_608700;2052.5
-2_608800;2051.5
-2_608900;2052.5
-2_609000;2053.5
-2_609100;2054.0
-2_609200;2053.5
-2_609300;2056.5
-2_609400;2054.5
-2_609500;2054.5
-2_609600;2052.5
-2_609700;2057.5
-2_609800;2055.5
-2_609900;2054.5
-2_610000;2055.0
-2_610100;2054.5
-2_610200;2056.5
-2_610300;2066.0
-2_610400;2063.5
-2_610500;2063.5
-2_610600;2068.0
-2_610700;2064.0
-2_610800;2065.5
-2_610900;2065.5
-2_611000;2064.5
-2_611100;2064.0
-2_611200;2063.5
-2_611300;2064.0
-2_611400;2063.5
-2_611500;2063.5
-2_611600;2062.0
-2_611700;2064.0
-2_611800;2063.5
-2_611900;2062.5
-2_612000;2061.5
-2_612100;2059.5
-2_612200;2060.0
-2_612300;2060.5
-2_612400;2059.0
-2_612500;2060.5
-2_612600;2061.5
-2_612700;2062.5
-2_612800;2062.5
-2_612900;2060.5
-2_613000;2063.5
-2_613100;2064.5
-2_613200;2065.0
-2_613300;2066.0
-2_613400;2065.5
-2_613500;2065.5
-2_613600;2065.0
-2_613700;2067.0
-2_613800;2065.5
-2_613900;2067.5
-2_614000;2068.5
-2_614100;2067.5
-2_614200;2067.0
-2_614300;2069.5
-2_614400;2068.0
-2_614500;2068.5
-2_614600;2070.5
-2_614700;2071.5
-2_614800;2073.0
-2_614900;2074.0
-2_615000;2073.0
-2_615100;2075.5
-2_615200;2075.5
-2_615300;2075.5
-2_615400;2076.5
-2_615500;2074.5
-2_615600;2075.5
-2_615700;2074.0
-2_615800;2072.5
-2_615900;2071.5
-2_616000;2072.0
-2_616100;2073.0
-2_616200;2072.5
-2_616300;2072.5
-2_616400;2070.5
-2_616500;2069.5
-2_616600;2069.5
-2_616700;2070.5
-2_616800;2071.5
-2_616900;2071.5
-2_617000;2070.0
-2_617100;2069.0
-2_617200;2067.5
-2_617300;2066.5
-2_617400;2063.0
-2_617500;2066.5
-2_617600;2065.0
-2_617700;2066.0
-2_617800;2066.0
-2_617900;2065.5
-2_618000;2065.5
-2_618100;2063.0
-2_618200;2060.5
-2_618300;2062.5
-2_618400;2059.0
-2_618500;2059.0
-2_618600;2058.0
-2_618700;2057.5
-2_618800;2060.0
-2_618900;2060.5
-2_619000;2060.5
-2_619100;2060.0
-2_619200;2060.0
-2_619300;2060.5
-2_619400;2063.0
-2_619500;2060.5
-2_619600;2064.5
-2_619700;2064.5
-2_619800;2063.0
-2_619900;2064.0
-2_620000;2065.5
-2_620100;2055.0
-2_620200;2056.0
-2_620300;2050.0
-2_620400;2052.5
-2_620500;2050.0
-2_620600;2051.5
-2_620700;2050.0
-2_620800;2049.5
-2_620900;2049.5
-2_621000;2050.5
-2_621100;2051.0
-2_621200;2051.5
-2_621300;2050.5
-2_621400;2050.5
-2_621500;2048.5
-2_621600;2050.5
-2_621700;2050.5
-2_621800;2050.5
-2_621900;2051.5
-2_622000;2049.0
-2_622100;2049.0
-2_622200;2050.5
-2_622300;2052.5
-2_622400;2053.0
-2_622500;2055.5
-2_622600;2057.0
-2_622700;2057.5
-2_622800;2061.0
-2_622900;2059.5
-2_623000;2061.0
-2_623100;2062.0
-2_623200;2064.5
-2_623300;2063.5
-2_623400;2063.5
-2_623500;2063.5
-2_623600;2065.5
-2_623700;2064.0
-2_623800;2065.5
-2_623900;2064.0
-2_624000;2067.5
-2_624100;2064.5
-2_624200;2064.0
-2_624300;2063.5
-2_624400;2064.5
-2_624500;2065.5
-2_624600;2065.0
-2_624700;2064.5
-2_624800;2065.0
-2_624900;2064.0
-2_625000;2061.5
-2_625100;2062.5
-2_625200;2064.0
-2_625300;2063.5
-2_625400;2063.5
-2_625500;2064.5
-2_625600;2063.0
-2_625700;2065.5
-2_625800;2065.0
-2_625900;2067.0
-2_626000;2068.5
-2_626100;2069.5
-2_626200;2068.0
-2_626300;2069.0
-2_626400;2067.5
-2_626500;2067.5
-2_626600;2067.5
-2_626700;2067.0
-2_626800;2069.5
-2_626900;2069.5
-2_627000;2068.5
-2_627100;2069.5
-2_627200;2069.5
-2_627300;2068.0
-2_627400;2068.0
-2_627500;2068.0
-2_627600;2067.5
-2_627700;2068.5
-2_627800;2068.5
-2_627900;2067.5
-2_628000;2067.0
-2_628100;2067.5
-2_628200;2066.0
-2_628300;2064.5
-2_628400;2067.5
-2_628500;2065.5
-2_628600;2065.5
-2_628700;2067.5
-2_628800;2066.5
-2_628900;2062.0
-2_629000;2063.5
-2_629100;2060.5
-2_629200;2061.0
-2_629300;2062.5
-2_629400;2062.5
-2_629500;2061.5
-2_629600;2062.0
-2_629700;2061.5
-2_629800;2061.5
-2_629900;2060.5
-2_630000;2059.0
-2_630100;2058.5
-2_630200;2058.5
-2_630300;2058.5
-2_630400;2059.0
-2_630500;2060.5
-2_630600;2061.5
-2_630700;2061.5
-2_630800;2061.5
-2_630900;2066.5
-2_631000;2066.5
-2_631100;2065.5
-2_631200;2067.0
-2_631300;2065.5
-2_631400;2067.5
-2_631500;2065.5
-2_631600;2067.5
-2_631700;2067.5
-2_631800;2067.0
-2_631900;2066.5
-2_632000;2066.5
-2_632100;2069.5
-2_632200;2065.5
-2_632300;2067.0
-2_632400;2068.5
-2_632500;2067.5
-2_632600;2067.5
-2_632700;2069.0
-2_632800;2068.5
-2_632900;2069.5
-2_633000;2070.0
-2_633100;2069.5
-2_633200;2067.5
-2_633300;2066.5
-2_633400;2067.5
-2_633500;2068.0
-2_633600;2069.5
-2_633700;2069.5
-2_633800;2071.5
-2_633900;2070.5
-2_634000;2073.5
-2_634100;2073.5
-2_634200;2073.5
-2_634300;2074.0
-2_634400;2073.5
-2_634500;2070.5
-2_634600;2072.5
-2_634700;2071.0
-2_634800;2072.5
-2_634900;2072.0
-2_635000;2070.0
-2_635100;2072.5
-2_635200;2071.5
-2_635300;2072.5
-2_635400;2071.5
-2_635500;2072.5
-2_635600;2073.5
-2_635700;2073.5
-2_635800;2072.0
-2_635900;2073.0
-2_636000;2073.5
-2_636100;2074.0
-2_636200;2074.0
-2_636300;2073.5
-2_636400;2073.5
-2_636500;2075.0
-2_636600;2074.5
-2_636700;2076.5
-2_636800;2077.5
-2_636900;2082.0
-2_637000;2089.5
-2_637100;2089.0
-2_637200;2085.5
-2_637300;2081.5
-2_637400;2081.5
-2_637500;2083.5
-2_637600;2088.0
-2_637700;2089.5
-2_637800;2088.0
-2_637900;2090.5
-2_638000;2087.5
-2_638100;2088.5
-2_638200;2085.0
-2_638300;2088.5
-2_638400;2085.5
-2_638500;2084.0
-2_638600;2083.5
-2_638700;2081.5
-2_638800;2083.5
-2_638900;2081.5
-2_639000;2082.5
-2_639100;2077.0
-2_639200;2075.0
-2_639300;2072.5
-2_639400;2073.5
-2_639500;2081.0
-2_639600;2079.5
-2_639700;2079.5
-2_639800;2080.5
-2_639900;2078.5
-2_640000;2080.0
-2_640100;2075.0
-2_640200;2080.5
-2_640300;2077.0
-2_640400;2077.5
-2_640500;2078.5
-2_640600;2079.5
-2_640700;2084.0
-2_640800;2078.5
-2_640900;2084.5
-2_641000;2081.5
-2_641100;2082.5
-2_641200;2085.0
-2_641300;2087.5
-2_641400;2096.5
-2_641500;2093.5
-2_641600;2094.0
-2_641700;2096.5
-2_641800;2092.0
-2_641900;2092.5
-2_642000;2091.5
-2_642100;2089.5
-2_642200;2089.5
-2_642300;2088.5
-2_642400;2087.5
-2_642500;2086.5
-2_642600;2087.0
-2_642700;2089.5
-2_642800;2088.5
-2_642900;2090.0
-2_643000;2089.5
-2_643100;2085.0
-2_643200;2088.5
-2_643300;2088.5
-2_643400;2091.5
-2_643500;2090.0
-2_643600;2092.5
-2_643700;2093.5
-2_643800;2093.5
-2_643900;2093.0
-2_644000;2093.0
-2_644100;2096.5
-2_644200;2100.5
-2_644300;2098.0
-2_644400;2104.5
-2_644500;2104.5
-2_644600;2102.0
-2_644700;2101.5
-2_644800;2105.0
-2_644900;2106.5
-2_645000;2106.0
-2_645100;2105.0
-2_645200;2106.0
-2_645300;2109.0
-2_645400;2111.5
-2_645500;2114.5
-2_645600;2111.5
-2_645700;2111.5
-2_645800;2110.0
-2_645900;2110.5
-2_646000;2109.0
-2_646100;2106.5
-2_646200;2107.0
-2_646300;2112.5
-2_646400;2111.5
-2_646500;2112.0
-2_646600;2112.5
-2_646700;2109.5
-2_646800;2109.0
-2_646900;2110.5
-2_647000;2109.5
-2_647100;2111.5
-2_647200;2111.5
-2_647300;2112.5
-2_647400;2112.5
-2_647500;2110.5
-2_647600;2110.5
-2_647700;2113.5
-2_647800;2113.5
-2_647900;2113.0
-2_648000;2113.5
-2_648100;2113.5
-2_648200;2114.0
-2_648300;2119.5
-2_648400;2119.5
-2_648500;2117.5
-2_648600;2118.5
-2_648700;2118.5
-2_648800;2118.0
-2_648900;2118.5
-2_649000;2118.5
-2_649100;2116.5
-2_649200;2118.5
-2_649300;2118.5
-2_649400;2121.5
-2_649500;2121.5
-2_649600;2120.5
-2_649700;2120.5
-2_649800;2120.5
-2_649900;2119.0
-2_650000;2121.0
-2_650100;2121.5
-2_650200;2120.0
-2_650300;2119.5
-2_650400;2120.5
-2_650500;2121.5
-2_650600;2122.0
-2_650700;2121.5
-2_650800;2120.0
-2_650900;2121.5
-2_651000;2123.5
-2_651100;2122.5
-2_651200;2121.5
-2_651300;2117.5
-2_651400;2118.0
-2_651500;2114.5
-2_651600;2115.5
-2_651700;2114.0
-2_651800;2114.0
-2_651900;2116.0
-2_652000;2117.0
-2_652100;2115.5
-2_652200;2119.5
-2_652300;2120.0
-2_652400;2117.5
-2_652500;2119.0
-2_652600;2122.5
-2_652700;2120.5
-2_652800;2120.0
-2_652900;2118.5
-2_653000;2119.0
-2_653100;2118.0
-2_653200;2118.0
-2_653300;2117.0
-2_653400;2116.0
-2_653500;2116.0
-2_653600;2115.5
-2_653700;2117.5
-2_653800;2114.5
-2_653900;2116.5
-2_654000;2114.0
-2_654100;2114.0
-2_654200;2114.5
-2_654300;2116.5
-2_654400;2115.5
-2_654500;2115.5
-2_654600;2116.0
-2_654700;2116.5
-2_654800;2116.0
-2_654900;2116.5
-2_655000;2116.0
-2_655100;2118.5
-2_655200;2120.5
-2_655300;2122.0
-2_655400;2119.5
-2_655500;2120.5
-2_655600;2121.0
-2_655700;2119.0
-2_655800;2121.0
-2_655900;2124.0
-2_656000;2124.5
-2_656100;2117.5
-2_656200;2117.0
-2_656300;2119.5
-2_656400;2121.0
-2_656500;2122.5
-2_656600;2120.0
-2_656700;2120.0
-2_656800;2121.5
-2_656900;2122.0
-2_657000;2123.5
-2_657100;2125.5
-2_657200;2126.5
-2_657300;2125.5
-2_657400;2125.5
